Code du departement;Ville;Tranche pour 1000 habitants
77;Thomery;5
77;Thorigny-sur-Marne;5
77;Thoury-Férottes;0
77;Tigeaux;3
77;La Tombe;4
77;Torcy;5
77;Touquin;0
77;Tournan-en-Brie;5
77;Tousson;5
77;La Trétoire;0
77;Treuzy-Levelay;3
77;Trilbardou;0
77;Trilport;2
77;Trocy-en-Multien;4
77;Ury;0
77;Ussy-sur-Marne;3
77;Vaires-sur-Marne;2
77;Valence-en-Brie;4
77;Vanvillé;0
77;Varennes-sur-Seine;5
77;Varreddes;3
77;Vaucourtois;0
77;Le Vaudoué;4
77;Vaudoy-en-Brie;0
77;Vaux-le-Pénil;2
77;Vaux-sur-Lunain;0
77;Vendrest;5
77;Verdelot;0
77;Verneuil-l'Étang;5
77;Vernou-la-Celle-sur-Seine;2
77;Vert-Saint-Denis;4
77;Vieux-Champagne;0
77;Vignely;4
77;Villebéon;0
77;Villecerf;4
77;Villemareuil;0
77;Villemer;0
77;Villenauxe-la-Petite;0
77;Villeneuve-le-Comte;4
77;Villeneuve-les-Bordes;5
77;Villeneuve-Saint-Denis;2
77;Villeneuve-sous-Dammartin;5
77;Villeneuve-sur-Bellot;0
77;Villenoy;1
77;Villeparisis;4
77;Villeroy;0
77;Ville-Saint-Jacques;2
77;Villevaudé;2
77;Villiers-en-Bière;0
77;Villiers-Saint-Georges;1
77;Villiers-sous-Grez;2
77;Villiers-sur-Morin;5
77;Villiers-sur-Seine;0
77;Villuis;0
77;Vimpelles;0
77;Vinantes;0
77;Vincy-Manoeuvre;4
77;Voinsles;0
77;Voisenon;4
77;Voulangis;2
77;Voulton;0
77;Voulx;3
77;Vulaines-lès-Provins;0
77;Vulaines-sur-Seine;0
77;Yèbles;2
78;Ablis;2
78;Achères;4
78;Adainville;4
78;Aigremont;0
78;Allainville;0
78;Les Alluets-le-Roi;4
78;Andelu;0
78;Andrésy;2
78;Arnouville-lès-Mantes;4
78;Aubergenville;4
78;Auffargis;2
78;Auffreville-Brasseuil;0
78;Aulnay-sur-Mauldre;5
78;Auteuil;2
78;Autouillet;4
78;Bailly;3
78;Bazainville;1
78;Bazemont;0
78;Bazoches-sur-Guyonne;0
78;Béhoust;0
78;Bennecourt;3
78;Beynes;2
78;Blaru;0
78;Boinville-en-Mantois;0
78;Boinville-le-Gaillard;0
78;Boinvilliers;0
78;Bois-d'Arcy;5
78;Boissets;4
78;La Boissière-École;0
78;Boissy-Mauvoisin;0
78;Boissy-sans-Avoir;5
78;Bonnelles;4
78;Bonnières-sur-Seine;5
78;Bouafle;4
78;Bougival;1
78;Bourdonné;4
78;Breuil-Bois-Robert;0
78;Bréval;4
78;Les Bréviaires;0
78;Brueil-en-Vexin;0
78;Buc;2
78;Buchelay;5
78;Bullion;0
78;Carrières-sous-Poissy;4
78;Carrières-sur-Seine;4
78;La Celle-les-Bordes;0
78;La Celle-Saint-Cloud;3
78;Cernay-la-Ville;4
78;Chambourcy;3
78;Chanteloup-les-Vignes;4
78;Chapet;2
78;Châteaufort;0
78;Chatou;4
78;Chaufour-lès-Bonnières;3
78;Chavenay;5
78;Le Chesnay-Rocquencourt ;4
78;Chevreuse;3
78;Choisel;0
78;Civry-la-Forêt;0
78;Clairefontaine-en-Yvelines;0
78;Les Clayes-sous-Bois;4
78;Coignières;5
78;Condé-sur-Vesgre;3
78;Conflans-Sainte-Honorine;4
78;Courgent;3
78;Cravent;0
78;Crespières;2
78;Croissy-sur-Seine;3
78;Dammartin-en-Serve;2
78;Dampierre-en-Yvelines;0
78;Dannemarie;5
78;Davron;5
78;Drocourt;3
78;Ecquevilly;2
78;Élancourt;5
78;Émancé;0
78;Épône;4
78;Les Essarts-le-Roi;5
78;L'Étang-la-Ville;1
78;Évecquemont;5
78;La Falaise;0
78;Favrieux;0
78;Feucherolles;2
78;Flacourt;5
78;Flexanville;5
78;Flins-Neuve-Église;0
78;Flins-sur-Seine;5
78;Follainville-Dennemont;4
78;Fontenay-le-Fleury;4
78;Fontenay-Mauvoisin;0
78;Fontenay-Saint-Père;0
78;Saint-Germain-en-Laye;5
78;Freneuse;4
78;Gaillon-sur-Montcient;2
78;Galluis;4
78;Gambais;1
78;Gambaiseuil;0
78;Garancières;5
78;Gargenville;3
78;Gazeran;3
78;Gommecourt;0
78;Goupillières;4
78;Goussonville;4
78;Grandchamp;0
78;Gressey;4
78;Grosrouvre;0
78;Guernes;0
78;Guerville;2
78;Guitrancourt;5
78;Guyancourt;4
78;Hardricourt;5
78;Hargeville;0
78;La Hauteville;5
78;Herbeville;0
78;Hermeray;0
78;Houdan;5
78;Houilles;5
78;Issou;2
78;Jambville;2
78;Notre-Dame-de-la-Mer;2
78;Jouars-Pontchartrain;2
78;Jouy-en-Josas;4
78;Jouy-Mauvoisin;0
78;Jumeauville;3
78;Juziers;1
78;Lainville-en-Vexin;3
78;Lévis-Saint-Nom;0
78;Limay;4
78;Limetz-Villez;1
78;Les Loges-en-Josas;1
78;Lommoye;2
78;Longnes;5
78;Longvilliers;5
78;Louveciennes;3
78;Magnanville;2
78;Magny-les-Hameaux;4
78;Maisons-Laffitte;4
78;Mantes-la-Jolie;5
78;Mantes-la-Ville;3
78;Marcq;5
78;Mareil-le-Guyon;0
78;Mareil-Marly;1
78;Mareil-sur-Mauldre;3
78;Marly-le-Roi;4
78;Maule;4
78;Maulette;5
78;Maurecourt;3
78;Maurepas;3
78;Médan;0
78;Ménerville;0
78;Méré;3
78;Méricourt;5
78;Le Mesnil-le-Roi;4
78;Le Mesnil-Saint-Denis;2
78;Les Mesnuls;3
78;Meulan-en-Yvelines;5
78;Mézières-sur-Seine;1
78;Mézy-sur-Seine;2
78;Millemont;0
78;Milon-la-Chapelle;0
78;Mittainville;3
78;Moisson;5
78;Mondreville;3
78;Montainville;0
78;Montalet-le-Bois;0
78;Montchauvet;0
78;Montesson;4
78;Montfort-l'Amaury;3
78;Montigny-le-Bretonneux;4
78;Morainvilliers;1
78;Mousseaux-sur-Seine;2
78;Mulcent;0
78;Les Mureaux;5
78;Neauphle-le-Château;1
78;Neauphle-le-Vieux;2
78;Neauphlette;0
78;Nézel;4
78;Noisy-le-Roi;3
78;Oinville-sur-Montcient;0
78;Orcemont;2
78;Orgerus;4
78;Orgeval;5
78;Orphin;0
78;Orsonville;4
78;Orvilliers;0
78;Osmoy;5
78;Paray-Douaville;0
78;Le Pecq;4
78;Perdreauville;0
78;Le Perray-en-Yvelines;5
78;Plaisir;5
78;Poigny-la-Forêt;0
78;Poissy;5
78;Ponthévrard;5
78;Porcheville;1
78;Le Port-Marly;3
78;Prunay-le-Temple;0
78;Prunay-en-Yvelines;2
78;La Queue-les-Yvelines;4
78;Raizeux;0
78;Rambouillet;5
78;Rennemoulin;0
78;Richebourg;5
78;Rochefort-en-Yvelines;2
78;Rolleboise;5
78;Rosay;4
78;Rosny-sur-Seine;3
78;Sailly;3
78;Saint-Arnoult-en-Yvelines;4
78;Saint-Cyr-l'École;4
78;Saint-Forget;0
78;Saint-Germain-de-la-Grange;1
78;Saint-Hilarion;0
78;Saint-Illiers-la-Ville;0
78;Saint-Illiers-le-Bois;0
78;Saint-Lambert;0
78;Saint-Léger-en-Yvelines;1
78;Saint-Martin-de-Bréthencourt;2
78;Saint-Martin-des-Champs;0
78;Saint-Martin-la-Garenne;0
78;Sainte-Mesme;3
78;Saint-Nom-la-Bretèche;2
78;Saint-Rémy-lès-Chevreuse;2
78;Saint-Rémy-l'Honoré;2
78;Sartrouville;5
78;Saulx-Marchais;3
78;Senlisse;3
78;Septeuil;4
78;Soindres;2
78;Sonchamp;1
78;Tacoignières;5
78;Le Tartre-Gaudran;0
78;Le Tertre-Saint-Denis;0
78;Tessancourt-sur-Aubette;0
78;Thiverval-Grignon;2
78;Thoiry;5
78;Tilly;0
78;Toussus-le-Noble;0
78;Trappes;5
78;Le Tremblay-sur-Mauldre;0
78;Triel-sur-Seine;3
78;Vaux-sur-Seine;4
78;Vélizy-Villacoublay;4
78;Verneuil-sur-Seine;4
78;Vernouillet;4
78;La Verrière;5
78;Versailles;4
78;Vert;5
78;Le Vésinet;4
78;Vicq;0
78;Vieille-Église-en-Yvelines;0
78;La Villeneuve-en-Chevrie;0
78;Villennes-sur-Seine;2
78;Villepreux;4
78;Villette;3
78;Villiers-le-Mahieu;4
78;Villiers-Saint-Frédéric;4
78;Viroflay;3
78;Voisins-le-Bretonneux;2
79;L'Absie;4
79;Adilly;0
79;Aiffres;0
79;Aigondigné;0
79;Airvault;3
79;Alloinay;4
79;Allonne;4
79;Amailloux;2
79;Amuré;0
79;Arçais;3
79;Valdelaume;5
79;Ardin;0
79;Argentonnay;2
79;Loretz-d_x0019_Argenton;1
79;Asnières-en-Poitou;5
79;Assais-les-Jumeaux;0
79;Aubigné;0
79;Aubigny;0
79;Augé;2
79;Availles-Thouarsais;0
79;Avon;0
79;Azay-le-Brûlé;3
79;Azay-sur-Thouet;3
79;Chef-Boutonne;3
79;Beaulieu-sous-Parthenay;2
79;Beaussais-Vitré;0
79;Beauvoir-sur-Niort;1
79;Béceleuf;0
79;Plaine-d'Argenson;2
79;Bessines;1
79;Beugnon-Thireuil;0
79;Boismé;0
79;La Boissière-en-Gâtine;0
79;Bougon;0
79;Val en Vignes;0
79;Le Bourdet;0
79;Boussais;0
79;La Crèche;4
79;Bressuire;2
79;Bretignolles;0
79;Moncoutant-sur-Sèvre;3
79;Plaine-et-Vallées;0
79;Brieuil-sur-Chizé;0
79;Brion-près-Thouet;0
79;Brioux-sur-Boutonne;4
79;Brûlain;2
79;Le Busseau;0
79;Caunay;0
79;Celles-sur-Belle;1
79;Cerizay;3
79;Fontivillié;2
79;Champdeniers-Saint-Denis;4
79;Les Châteliers;0
79;Chanteloup;3
79;La Chapelle-Bâton;0
79;La Chapelle-Bertrand;0
79;La Chapelle-Pouilloux;5
79;La Chapelle-Saint-Laurent;3
79;Mauléon;0
79;Châtillon-sur-Thouet;1
79;Chauray;1
79;Chenay;4
79;Chérigné;0
79;Cherveux;1
79;Chey;4
79;Chiché;0
79;Le Chillou;0
79;Chizé;2
79;Cirières;2
79;Clavé;4
79;Clessé;0
79;Clussais-la-Pommeraie;0
79;Combrand;0
79;Prailles-La Couarde;0
79;Coulon;2
79;Coulonges-sur-l'Autize;1
79;Coulonges-Thouarsais;0
79;Courlay;1
79;Cours;4
79;Couture-d'Argenson;0
79;Doux;0
79;Échiré;0
79;Ensigné;0
79;Épannes;3
79;Saint Maurice Étusson;0
79;Exireuil;3
79;Exoudun;0
79;Faye-l'Abbesse;2
79;Faye-sur-Ardin;0
79;Fénery;0
79;Fenioux;0
79;La Ferrière-en-Parthenay;2
79;Fomperron;0
79;Fontenille-Saint-Martin-d'Entraigues;0
79;La Forêt-sur-Sèvre;0
79;Les Forges;0
79;Fors;1
79;Les Fosses;0
79;La Foye-Monjault;0
79;François;2
79;Fressines;3
79;Frontenay-Rohan-Rohan;2
79;Geay;0
79;Genneton;5
79;Germond-Rouvre;0
79;Glénay;0
79;Gourgé;0
79;Granzay-Gript;4
79;Les Groseillers;0
79;Irais;0
79;Juillé;0
79;Juscorps;5
79;Lageon;0
79;Largeasse;2
79;Lezay;2
79;Lhoumois;0
79;Limalonges;5
79;Lorigné;5
79;Loubigné;0
79;Loubillé;0
79;Louin;0
79;Louzy;1
79;Luché-sur-Brioux;0
79;Luché-Thouarsais;0
79;Lusseray;0
79;Luzay;0
79;Magné;0
79;Mairé-Levescault;3
79;Maisonnay;0
79;Maisontiers;0
79;Marigny;0
79;Marnes;0
79;Mauzé-sur-le-Mignon;2
79;Thouars;2
79;Mazières-en-Gâtine;3
79;Melle;4
79;Melleran;4
79;Ménigoute;0
79;Messé;0
79;Montalembert;4
79;Montravers;0
79;La Mothe-Saint-Héray;1
79;Nanteuil;1
79;Neuvy-Bouin;5
79;Niort;4
79;Nueil-les-Aubiers;1
79;Oroux;0
79;Paizay-le-Chapt;0
79;Pamplie;0
79;Pamproux;2
79;Parthenay;3
79;Pas-de-Jeu;4
79;Périgné;2
79;Pers;0
79;La Petite-Boissière;2
79;La Peyratte;3
79;Pierrefitte;0
79;Le Pin;3
79;Pliboux;0
79;Pompaire;0
79;Marcillé;0
79;Pougne-Hérisson;0
79;Prahecq;2
79;Pressigny;0
79;Val-du-Mignon;2
79;Prin-Deyrançon;0
79;Puihardy;0
79;Reffannes;0
79;Le Retail;0
79;La Rochénard;0
79;Rom;0
79;Romans;2
79;Saint-Amand-sur-Sèvre;0
79;Saint-André-sur-Sèvre;0
79;Saint-Aubin-du-Plain;0
79;Saint-Aubin-le-Cloud;1
79;Saint-Christophe-sur-Roc;3
79;Voulmentin;0
79;Saint-Coutant;0
79;Saint-Cyr-la-Lande;0
79;Sainte-Eanne;3
79;Saint-Gelais;0
79;Sainte-Gemme;3
79;Saint-Généroux;0
79;Saint-Georges-de-Noisné;0
79;Saint-Georges-de-Rex;0
79;Saint-Germain-de-Longue-Chaume;0
79;Saint-Germier;0
79;Saint-Hilaire-la-Palud;0
79;Saint-Jacques-de-Thouars;0
79;Saint-Jean-de-Thouars;0
79;Saint-Laurs;3
79;Saint-Léger-de-Montbrun;0
79;Saint-Lin;0
79;Saint-Loup-Lamairé;0
79;Saint-Maixent-de-Beugné;0
79;Saint-Maixent-l'École;3
79;Saint-Marc-la-Lande;0
79;Saint-Martin-de-Bernegoue;0
79;Saint-Martin-de-Mâcon;0
79;Saint-Martin-de-Saint-Maixent;3
79;Saint-Martin-de-Sanzay;2
79;Saint-Martin-du-Fouilloux;0
79;Saint-Maxire;0
79;Sainte-Néomaye;2
79;Sainte-Ouenne;0
79;Saint-Pardoux-Soutiers;0
79;Saint-Paul-en-Gâtine;0
79;Saint-Pierre-des-Échaubrognes;0
79;Saint-Pompain;0
79;Saint-Rémy;0
79;Saint-Romans-des-Champs;0
79;Saint-Romans-lès-Melle;0
79;Sainte-Soline;0
79;Saint-Symphorien;0
79;Saint-Varent;1
79;Sainte-Verge;2
79;Saint-Vincent-la-Châtre;0
79;Saivres;3
79;Salles;4
79;Sansais;0
79;Saurais;0
79;Sauzé-Vaussais;5
79;Sciecq;0
79;Scillé;0
79;Secondigné-sur-Belle;0
79;Secondigny;4
79;Séligné;5
79;Sepvret;0
79;Soudan;0
79;Souvigné;0
79;Surin;0
79;Le Tallud;0
79;Thénezay;0
79;Tourtenay;0
79;Trayes;5
79;Vallans;0
79;Vançais;0
79;Le Vanneau-Irleau;0
79;Vanzay;0
79;Vasles;0
79;Vausseroux;0
79;Vautebis;0
79;Vernoux-en-Gâtine;0
79;Vernoux-sur-Boutonne;0
79;Verruyes;0
79;Le Vert;0
79;Viennay;0
79;Villefollet;0
79;Villemain;0
79;Villiers-en-Bois;0
79;Villiers-en-Plaine;0
79;Villiers-sur-Chizé;0
79;Vouhé;0
79;Vouillé;3
79;Xaintray;0
80;Abbeville;5
80;Ablaincourt-Pressoir;0
80;Acheux-en-Amiénois;4
80;Acheux-en-Vimeu;0
80;Agenville;0
80;Agenvillers;0
80;Aigneville;0
80;Ailly-le-Haut-Clocher;3
80;Ailly-sur-Noye;2
80;Ailly-sur-Somme;3
80;Airaines;5
80;Aizecourt-le-Bas;0
80;Aizecourt-le-Haut;0
80;Albert;3
80;Allaines;3
80;Allenay;0
80;Allery;3
80;Allonville;2
80;Amiens;5
80;Andainville;0
80;Andechy;0
80;Argoeuves;5
80;Argoules;0
80;Arguel;0
80;Armancourt;0
80;Arquèves;0
80;Arrest;2
80;Arry;0
80;Arvillers;0
80;Assainvillers;0
80;Assevillers;4
80;Athies;0
80;Aubercourt;0
80;Aubigny;5
80;Aubvillers;0
80;Auchonvillers;0
80;Ault;4
80;Aumâtre;0
80;Aumont;0
80;Autheux;5
80;Authie;0
80;Authieule;0
80;Authuille;0
80;Avelesges;0
80;Aveluy;0
80;Avesnes-Chaussoy;0
80;Ayencourt;0
80;Bacouel-sur-Selle;4
80;Bailleul;0
80;Baizieux;0
80;Balâtre;0
80;Barleux;4
80;Barly;0
80;Bavelincourt;0
80;Bayencourt;0
80;Bayonvillers;0
80;Bazentin;0
80;Béalcourt;0
80;Beaucamps-le-Jeune;0
80;Beaucamps-le-Vieux;2
80;Beauchamps;2
80;Beaucourt-en-Santerre;0
80;Beaucourt-sur-l'Ancre;0
80;Beaucourt-sur-l'Hallue;0
80;Beaufort-en-Santerre;0
80;Beaumetz;0
80;Beaumont-Hamel;0
80;Beauquesne;0
80;Beauval;4
80;Bécordel-Bécourt;0
80;Becquigny;0
80;Béhen;0
80;Béhencourt;4
80;Bellancourt;4
80;Belleuse;4
80;Belloy-en-Santerre;0
80;Belloy-Saint-Léonard;0
80;Belloy-sur-Somme;3
80;Bergicourt;0
80;Bermesnil;0
80;Bernâtre;0
80;Bernaville;3
80;Bernay-en-Ponthieu;0
80;Bernes;0
80;Berneuil;0
80;Berny-en-Santerre;0
80;Bertangles;2
80;Berteaucourt-les-Dames;5
80;Berteaucourt-lès-Thennes;0
80;Bertrancourt;0
80;Béthencourt-sur-Mer;4
80;Béthencourt-sur-Somme;0
80;Bettembos;0
80;Bettencourt-Rivière;0
80;Bettencourt-Saint-Ouen;3
80;Beuvraignes;2
80;Biaches;0
80;Biarre;0
80;Biencourt;0
80;Billancourt;5
80;Blangy-sous-Poix;0
80;Blangy-Tronville;0
80;Boisbergues;5
80;Le Boisle;4
80;Boismont;3
80;Bonnay;0
80;Bonneville;0
80;Bosquel;0
80;Bouchavesnes-Bergen;4
80;Bouchoir;0
80;Bouchon;0
80;Boufflers;0
80;Bougainville;0
80;Bouillancourt-en-Séry;3
80;Bouillancourt-la-Bataille;0
80;Bouquemaison;4
80;Bourdon;5
80;Bourseville;0
80;Boussicourt;0
80;Bouttencourt;0
80;Bouvaincourt-sur-Bresle;2
80;Bouvincourt-en-Vermandois;0
80;Bouzincourt;0
80;Bovelles;3
80;Boves;3
80;Braches;0
80;Brailly-Cornehotte;0
80;Brassy;0
80;Bray-lès-Mareuil;0
80;Bray-sur-Somme;3
80;Breilly;2
80;Bresle;5
80;Breuil;0
80;Brévillers;0
80;Brie;5
80;Briquemesnil-Floxicourt;0
80;Brocourt;0
80;Brouchy;0
80;Brucamps;0
80;Brutelles;0
80;Buigny-l'Abbé;0
80;Buigny-lès-Gamaches;3
80;Buigny-Saint-Maclou;5
80;Buire-Courcelles;0
80;Buire-sur-l'Ancre;0
80;Bus-la-Mésière;0
80;Bus-lès-Artois;0
80;Bussu;0
80;Bussus-Bussuel;0
80;Bussy-lès-Daours;5
80;Bussy-lès-Poix;0
80;Buverchy;0
80;Cachy;0
80;Cagny;3
80;Cahon;5
80;Caix;0
80;Cambron;4
80;Camon;1
80;Camps-en-Amiénois;0
80;Canaples;2
80;Canchy;0
80;Candas;5
80;Cannessières;0
80;Cantigny;0
80;Caours;3
80;Cappy;0
80;Cardonnette;0
80;Le Cardonnois;0
80;Carnoy-Mametz;0
80;Carrépuis;0
80;Cartigny;0
80;Caulières;0
80;Cavillon;0
80;Cayeux-en-Santerre;0
80;Cayeux-sur-Mer;4
80;Cerisy-Buleux;0
80;Cerisy;3
80;Champien;0
80;Chaulnes;2
80;La Chaussée-Tirancourt;4
80;Chaussoy-Epagny;0
80;La Chavatte;0
80;Chépy;0
80;Chilly;0
80;Chipilly;0
80;Chirmont;0
80;Chuignes;0
80;Chuignolles;0
80;Citerne;0
80;Cizancourt;0
80;Clairy-Saulchoix;4
80;Cléry-sur-Somme;3
80;Cocquerel;0
80;Coigneux;0
80;Coisy;0
80;Colincamps;0
80;Combles;3
80;Condé-Folie;5
80;Contalmaison;0
80;Contay;0
80;Conteville;0
80;Trois-Rivières;1
80;Contre;0
80;Conty;3
80;Corbie;3
80;Cottenchy;0
80;Coullemelle;0
80;Coulonvillers;0
80;Courcelette;0
80;Courcelles-au-Bois;5
80;Courcelles-sous-Moyencourt;0
80;Courcelles-sous-Thoix;0
80;Courtemanche;0
80;Cramont;0
80;Crécy-en-Ponthieu;2
80;Crémery;0
80;Cressy-Omencourt;0
80;Creuse;0
80;Croix-Moligneaux;5
80;Croixrault;0
80;Le Crotoy;5
80;Crouy-Saint-Pierre;0
80;Curchy;0
80;Curlu;0
80;Damery;0
80;Dancourt-Popincourt;0
80;Daours;2
80;Dargnies;3
80;Davenescourt;0
80;Démuin;3
80;Dernancourt;3
80;Devise;0
80;Doingt;1
80;Domart-en-Ponthieu;4
80;Domart-sur-la-Luce;5
80;Domesmont;0
80;Dominois;0
80;Domléger-Longvillers;0
80;Dommartin;4
80;Dompierre-Becquincourt;0
80;Dompierre-sur-Authie;0
80;Domqueur;0
80;Domvast;5
80;Doudelainville;0
80;Douilly;0
80;Doullens;5
80;Dreuil-lès-Amiens;3
80;Driencourt;0
80;Dromesnil;0
80;Drucat;0
80;Dury;2
80;Eaucourt-sur-Somme;3
80;L'Échelle-Saint-Aurin;0
80;Éclusier-Vaux;0
80;Embreville;0
80;Englebelmer;0
80;Ennemain;0
80;Épagne-Épagnette;4
80;Épaumesnil;0
80;Épécamps;0
80;Épehy;1
80;Épénancourt;5
80;Éplessier;0
80;Eppeville;3
80;Équancourt;0
80;Équennes-Éramecourt;0
80;Erches;0
80;Ercheu;2
80;Ercourt;0
80;Ergnies;0
80;Érondelle;0
80;Esclainvillers;0
80;Esmery-Hallon;0
80;Essertaux;0
80;Estréboeuf;0
80;Estrées-Deniécourt;5
80;Estrées-lès-Crécy;0
80;Estrées-sur-Noye;0
80;Étalon;0
80;Ételfay;0
80;Éterpigny;0
80;Étinehem-Méricourt;0
80;L'Étoile;5
80;Étréjust;0
80;Étricourt-Manancourt;0
80;La Faloise;4
80;Falvy;5
80;Famechon;0
80;Faverolles;0
80;Favières;0
80;Fay;0
80;Ferrières;3
80;Fescamps;0
80;Feuillères;5
80;Feuquières-en-Vimeu;2
80;Fienvillers;2
80;Fignières;0
80;Fins;0
80;Flaucourt;0
80;Flers;0
80;Flers-sur-Noye;0
80;Flesselles;2
80;Fleury;0
80;Flixecourt;3
80;Fluy;0
80;Folies;0
80;Folleville;0
80;Fonches-Fonchette;0
80;Fontaine-le-Sec;0
80;Fontaine-lès-Cappy;0
80;Fontaine-sous-Montdidier;0
80;Fontaine-sur-Maye;5
80;Fontaine-sur-Somme;0
80;Forceville;0
80;Forceville-en-Vimeu;0
80;Forest-l'Abbaye;0
80;Forest-Montiers;5
80;Fort-Mahon-Plage;5
80;Fossemanant;0
80;Foucaucourt-en-Santerre;0
80;Foucaucourt-Hors-Nesle;0
80;Fouencamps;5
80;Fouilloy;1
80;Fouquescourt;0
80;Fourcigny;0
80;Fourdrinoy;0
80;Framerville-Rainecourt;0
80;Framicourt;0
80;Francières;5
80;Franleu;0
80;Franqueville;0
80;Fransart;0
80;Fransu;0
80;Fransures;0
80;Franvillers;3
80;Fréchencourt;0
80;Frémontiers;0
80;Fresnes-Mazancourt;0
80;Fresnes-Tilloloy;0
80;Fresneville;0
80;Fresnoy-Andainville;0
80;Fresnoy-au-Val;4
80;Fresnoy-en-Chaussée;0
80;Fresnoy-lès-Roye;4
80;Fressenneville;4
80;Frettecuisse;0
80;Frettemeule;0
80;Friaucourt;2
80;Fricamps;0
80;Fricourt;3
80;Frise;0
80;Friville-Escarbotin;4
80;Frohen-sur-Authie;0
80;Froyelles;0
80;Frucourt;0
80;Gamaches;4
80;Gapennes;0
80;Gauville;4
80;Gentelles;0
80;Gézaincourt;3
80;Ginchy;0
80;Glisy;2
80;Gorenflos;0
80;Gorges;0
80;Goyencourt;5
80;Grandcourt;0
80;Grand-Laviers;5
80;Gratibus;0
80;Grattepanche;4
80;Grébault-Mesnil;0
80;Hombleux;0
80;Grivesnes;0
80;Grivillers;0
80;Grouches-Luchuel;0
80;Gruny;0
80;Guerbigny;0
80;Gueschart;0
80;Gueudecourt;0
80;Guignemicourt;0
80;Guillaucourt;0
80;Guillemont;0
80;Guizancourt;0
80;Guyencourt-sur-Noye;5
80;Guyencourt-Saulcourt;0
80;Hailles;0
80;Hallencourt;2
80;Hallivillers;0
80;Halloy-lès-Pernois;0
80;Hallu;0
80;Ham;4
80;Le Hamel;0
80;Hamelet;0
80;Hancourt;0
80;Hangard;0
80;Hangest-en-Santerre;0
80;Hangest-sur-Somme;2
80;Harbonnières;1
80;Hardecourt-aux-Bois;0
80;Harponville;5
80;Hattencourt;5
80;Hautvillers-Ouville;0
80;Havernas;5
80;Hébécourt;0
80;Hédauville;0
80;Heilly;3
80;Hem-Hardinval;5
80;Hem-Monacu;0
80;Hénencourt;0
80;Herbécourt;0
80;Hérissart;3
80;Herleville;0
80;Herly;5
80;Hervilly;0
80;Hesbécourt;0
80;Hescamps;4
80;Heucourt-Croquoison;0
80;Heudicourt;0
80;Heuzecourt;0
80;Hiermont;0
80;Hornoy-le-Bourg;0
80;Huchenneville;0
80;Humbercourt;0
80;Huppy;2
80;Hypercourt;4
80;Ignaucourt;0
80;Inval-Boiron;0
80;Irles;0
80;Jumel;3
80;Laboissière-en-Santerre;0
80;Lachapelle;0
80;Lafresguimont-Saint-Martin;0
80;Lahoussoye;0
80;Laleu;0
80;Lamaronde;0
80;Lamotte-Brebière;5
80;Lamotte-Buleux;0
80;Lamotte-Warfusée;5
80;Lanchères;0
80;Languevoisin-Quiquery;0
80;Lanches-Saint-Hilaire;0
80;Laucourt;0
80;Laviéville;0
80;Lawarde-Mauger-l'Hortoy;0
80;Léalvillers;0
80;Lesboeufs;0
80;Liancourt-Fosse;0
80;Licourt;0
80;Liéramont;0
80;Liercourt;5
80;Ligescourt;0
80;Lignières;0
80;Lignières-Châtelain;0
80;Lignières-en-Vimeu;0
80;Lihons;3
80;Limeux;0
80;Liomer;5
80;Ô-de-Selle;4
80;Long;0
80;Longavesnes;0
80;Longpré-les-Corps-Saints;5
80;Longueau;3
80;Longueval;0
80;Longuevillette;0
80;Louvencourt;0
80;Louvrechy;5
80;Lucheux;4
80;Machiel;5
80;Machy;0
80;Mailly-Maillet;4
80;Mailly-Raineval;0
80;Maisnières;0
80;Maison-Ponthieu;0
80;Maison-Roland;0
80;Maizicourt;5
80;Malpart;0
80;Marcelcave;0
80;Marché-Allouarde;0
80;Marchélepot-Misery;0
80;Marestmontiers;0
80;Mareuil-Caubert;2
80;Maricourt;0
80;Marieux;0
80;Marlers;0
80;Marquaix;0
80;Marquivillers;0
80;Martainneville;0
80;Matigny;0
80;Maucourt;5
80;Maurepas;0
80;Le Mazis;0
80;Méaulte;0
80;Méharicourt;4
80;Meigneux;0
80;Le Meillard;0
80;Méneslies;4
80;Méréaucourt;0
80;Mérélessart;0
80;Méricourt-l'Abbé;0
80;Méricourt-en-Vimeu;0
80;Mers-les-Bains;4
80;Le Mesge;5
80;Mesnil-Bruntel;0
80;Mesnil-Domqueur;0
80;Mesnil-en-Arrouaise;0
80;Mesnil-Martinsart;0
80;Mesnil-Saint-Georges;0
80;Mesnil-Saint-Nicaise;0
80;Métigny;0
80;Mézerolles;5
80;Mézières-en-Santerre;0
80;Miannay;0
80;Millencourt;0
80;Millencourt-en-Ponthieu;0
80;Miraumont;0
80;Mirvaux;0
80;Moislains;1
80;Molliens-au-Bois;5
80;Molliens-Dreuil;2
80;Monchy-Lagache;2
80;Mons-Boubert;0
80;Estrées-Mons;4
80;Monsures;0
80;Montagne-Fayel;0
80;Montauban-de-Picardie;0
80;Montdidier;4
80;Montigny-sur-l'Hallue;0
80;Montigny-les-Jongleurs;0
80;Montonvillers;0
80;Fieffes-Montrelet;4
80;Morchain;0
80;Morcourt;0
80;Moreuil;3
80;Morisel;0
80;Morlancourt;3
80;Morvillers-Saint-Saturnin;0
80;Mouflers;5
80;Mouflières;0
80;Moyencourt;4
80;Moyencourt-lès-Poix;0
80;Moyenneville;0
80;Muille-Villette;2
80;Nampont;5
